Id,Title,Labels,Iteration,Iteration Start,Iteration End,Type,Estimate,Current State,Created at,Accepted at,Deadline,Requested By,Description,URL,GitHub ID,Integration,Owned By,Comment,Comment,Comment,Comment
134635963,Ordering comfirmation,ordering,1,"Nov 14, 2016","Nov 20, 2016",feature,2,started,"Nov 19, 2016",,,manuk,,https://www.pivotaltracker.com/story/show/134635963,,,Kelvin Wong,"the system will display a map with driver location and estimated time arrival  (manuk - Nov 19, 2016)"
134635805,Ordering  process Page,ordering,1,"Nov 14, 2016","Nov 20, 2016",feature,3,started,"Nov 19, 2016",,,manuk,,https://www.pivotaltracker.com/story/show/134635805,,,Kelvin Wong,"the booking detail will store into database after user click on submit button (manuk - Nov 19, 2016)","the system will then find a nearest or available driver for the user (Kelvin Wong - Nov 19, 2016)"
134635757,Design Ordering  Page,ordering,1,"Nov 14, 2016","Nov 20, 2016",feature,3,started,"Nov 19, 2016",,,manuk,,https://www.pivotaltracker.com/story/show/134635757,,,Kelvin Wong,"design text bar allow user to input departure location (manuk - Nov 19, 2016)","design text bar allow user to input arrival location (manuk - Nov 19, 2016)","design a radio button allow user to choose pay method (Kelvin Wong - Nov 19, 2016)","design a button to allow user to click and submit the booking detail (Kelvin Wong - Nov 19, 2016)"
134636839,Create a Login page,"",1,"Nov 14, 2016","Nov 20, 2016",feature,3,started,"Nov 19, 2016",,,Kelvin Wong,allow user to login ,https://www.pivotaltracker.com/story/show/134636839,,,Kelvin Wong,"Design how to login page will look like (Kelvin Wong - Nov 19, 2016)","design text bar allow user to enter their ID and Password  (Kelvin Wong - Nov 19, 2016)","design a button allow user to login after their entered their ID and Password (Kelvin Wong - Nov 19, 2016)"
134635431,Create Registration page ,"",1,"Nov 14, 2016","Nov 20, 2016",feature,3,started,"Nov 19, 2016",,,manuk,this page allow user to register as member,https://www.pivotaltracker.com/story/show/134635431,,,Kelvin Wong,"Design registration page  (manuk - Nov 19, 2016)","allow user entered their user detail (manuk - Nov 19, 2016)","design a button for allowing the user to submit their user detail (manuk - Nov 19, 2016)","the system will store the user detail into database (manuk - Nov 19, 2016)"
134650985,Having a payment page,payment,,,,feature,,unscheduled,"Nov 20, 2016",,,E Bell Lim,create and design a payment page,https://www.pivotaltracker.com/story/show/134650985,,,
134650721,Calculate Total Fare,payment,,,,feature,,unscheduled,"Nov 20, 2016",,,E Bell Lim,"After user is arrived the destination, calculate the total fare charged.",https://www.pivotaltracker.com/story/show/134650721,,,
134650733,Make Payment,payment,,,,feature,,unscheduled,"Nov 20, 2016",,,E Bell Lim,"After total fare is calculated, customer need to make payment via credit or debit card",https://www.pivotaltracker.com/story/show/134650733,,,
134650969,Having a Registration page,registration,,,,feature,,unscheduled,"Nov 20, 2016",,,E Bell Lim,create and design a registration page,https://www.pivotaltracker.com/story/show/134650969,,,
134650783,Fill in required information,registration,,,,feature,,unscheduled,"Nov 20, 2016",,,E Bell Lim,Allow user to fill in required information before proceed to registration,https://www.pivotaltracker.com/story/show/134650783,,,
134650807,Validation,registration,,,,feature,,unscheduled,"Nov 20, 2016",,,E Bell Lim,Send confirmation code for validation purpose.,https://www.pivotaltracker.com/story/show/134650807,,,
134650947,Create Notification Page,notification,,,,feature,,unscheduled,"Nov 20, 2016",,,Jefferson Ng,This page notify customers about the driver's arrival time.,https://www.pivotaltracker.com/story/show/134650947,,,Kelvin Wong,"Design the notification page (Jefferson Ng - Nov 20, 2016)","the system will show the driver arrival time, name, car model and phone number (Jefferson Ng - Nov 20, 2016)"
134650823,Add new member,registration,,,,feature,,unscheduled,"Nov 20, 2016",,,E Bell Lim,Add new member after the customer is validated.,https://www.pivotaltracker.com/story/show/134650823,,,
134650743,Generate Online Receipt,payment,,,,feature,,unscheduled,"Nov 20, 2016",,,E Bell Lim,Online receipt is generated to customer.,https://www.pivotaltracker.com/story/show/134650743,,,
